"index";"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"Memory";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"Price"
704;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"500GB HDD";"HDD";500;0;"Intel";"N/A";"1.90";23976
705;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"2.18";42358
706;"Acer";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";1.6;1;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.6";53227
707;"Lenovo";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.5;16;"512GB SSD";"SSD";512;0;"Nvidia";"windows";"2.18";98834
708;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.8";63456
709;"HP";"Notebook";17.3;1920;1080;0;"AMD";"A10-Series 9620P";2.5;6;"2TB HDD";"HDD";2048;0;"AMD";"windows";"2.71";34899
710;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.5";66547
711;"Dell";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.8;8;"256GB SSD";"SSD";256;0;"Nvidia";"linux";"1.64";58022
712;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"1TB HDD";"HDD";1024;0;"Intel";"linux";"1.98";38681
713;"Asus";"Notebook";14.0;1920;1080;0;"Intel";"Celeron Dual";1.1;4;"32GB Flash Storage";"Flash Storage";32;0;"Intel";"windows";"1.5";15877
714;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.6;16;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.93";76012
715;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"1.87";45665
716;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.6;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.9";62817
717;"Lenovo";"Notebook";15.6;1366;768;0;"AMD";"A6-Series 7310";2.0;4;"500GB HDD";"HDD";500;0;"AMD";"windows";"2.19";15877
718;"Mediacom";"Notebook";14.0;1920;1200;0;"Intel";"Atom Z8350";1.9;4;"32GB HDD";"HDD";32;0;"Intel";"windows";"1.4";14119
719;"HP";"Notebook";17.3;1920;1080;0;"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"2.63";63936
720;"Lenovo";"Ultrabook";14.0;2560;1440;0;"Intel";"Core i7";2.5;64;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.17";89864
721;"HP";"2 in 1 Convertible";13.3;1366;768;1;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.58";44574
722;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.32";79867
723;"Dell";"Gaming";17.3;3840;2160;0;"Intel";"Core i7";2.8;32;"1TB SSD +  1TB HDD";"Hybrid";1024;1024;"Nvidia";"windows";"4.36";194973
724;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.7";71847
725;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"1TB HDD";"HDD";1024;0;"Intel";"N/A";"1.9";26102
727;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i3";2.4;4;"1TB HDD";"HDD";1024;0;"Intel";"windows";"1.71";34579
728;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"1TB HDD";"HDD";1024;0;"AMD";"linux";"2.32";31410
729;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9420";3.0;4;"1TB HDD";"HDD";1024;0;"AMD";"windows";"2.1";26054
730;"Acer";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"4.2";103097
731;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;12;"1TB HDD";"HDD";1024;0;"Intel";"windows";"2.25";34579
732;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series A9-9420";3.0;6;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"AMD";"windows";"2.1";34632
733;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.4";29784
734;"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.44";51149
735;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;4;"1TB HDD";"HDD";1024;0;"Intel";"windows";"1.85";41505
736;"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"2.6";128884
737;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";1.6;8;"1TB HDD";"HDD";1024;0;"Intel";"windows";"1.55";35112
738;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"1.8";111594
739;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.4";21887
740;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.0";64309
741;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"2";35431
742;"Toshiba";"Notebook";14.0;1920;1080;1;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.25";81785
743;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.7";53227
744;"Lenovo";"Workstation";15.6;3840;2160;0;"Intel";"Core i7";2.8;16;"1TB SSD";"SSD";1024;0;"Nvidia";"windows";"2.5";175771
745;"Acer";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;2;"32GB Flash Storage";"Flash Storage";32;0;"Intel";"other";"1.68";17582
746;"Samsung";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.7;16;"256GB SSD";"SSD";256;0;"Intel";"windows";"0.81";87859
748;"Dell";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.6";60031
749;"HP";"Workstation";17.3;1920;1080;0;"Intel";"Xeon E3-1535M";2.9;16;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"3";233846
750;"Lenovo";"Netbook";11.6;1366;768;1;"Intel";"Celeron Dual";1.6;4;"128GB SSD";"SSD";128;0;"Intel";"windows";"1.4";25308
751;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.4;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.84";101232
752;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"1TB HDD";"HDD";1024;0;"Nvidia";"N/A";"2.45";30849
754;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;4;"256GB SSD";"SSD";256;0;"Intel";"windows";"2.37";45283
755;"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i5";1.8;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.3";63883
756;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.2";58555
757;"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"2.59";83170
758;"Dell";"Gaming";15.6;3840;2160;0;"Intel";"Core i7";2.8;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"4.42";152860
759;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"256GB SSD";"SSD";256;0;"Intel";"windows";"2.1";31915
760;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.5";55837
761;"Dell";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.8;16;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.18";99048
762;"Google";"Ultrabook";12.3;2400;1600;1;"Intel";"Core i5";1.2;8;"256GB SSD";"SSD";256;0;"Intel";"other";"1.1";83064
763;"Asus";"Ultrabook";13.3;3200;1800;0;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.2";60153
764;"Dell";"Notebook";13.3;1366;768;0;"Intel";"Core i3";2.0;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"1.65";45235
765;"Acer";"Notebook";13.3;1366;768;0;"Intel";"Core i5";2.3;4;"128GB SSD";"SSD";128;0;"Intel";"windows";"1.6";34898
766;"Asus";"Notebook";17.3;1366;768;0;"Intel";"Pentium Quad";1.1;4;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";"2.8";25060
767;"Dell";"Gaming";15.6;3840;2160;1;"Intel";"Core i7";2.6;16;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.72";58555
768;"Samsung";"Ultrabook";13.3;1920;1080;1;"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.31";85195
769;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.1;4;"1TB HDD";"HDD";1024;0;"Intel";"linux";"2.1";15877
770;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;16;"?";"";0;0;"AMD";"windows";"2.3";62938
771;"Samsung";"2 in 1 Convertible";15.0;1920;1080;1;"Intel";"Core i7";2.7;16;"256GB SSD";"SSD";256;0;"AMD";"windows";"1.71";95851
772;"Toshiba";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.3;4;"128GB SSD";"SSD";128;0;"Intel";"windows";"1.75";54346
773;"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";"2.62";58555
775;"Asus";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i7";2.7;12;"2TB HDD";"HDD";2048;0;"Nvidia";"windows";"2.3";44702
776;"Lenovo";"Notebook";15.6;3840;2160;0;"Intel";"Core i7";2.7;16;"512GB SSD";"SSD";512;0;"Nvidia";"windows";"2.5";126274
777;"Acer";"Notebook";14.0;1920;1080;0;"Intel";"Core i3";2.4;4;"128GB SSD";"SSD";128;0;"Intel";"windows";"1.8";33886
778;"Razer";"Gaming";14.0;1920;1080;0;"Intel";"Core i7";2.8;16;"512GB SSD";"SSD";512;0;"Nvidia";"windows";"1.95";154459
779;"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Pentium Dual";1.1;8;"128GB SSD";"SSD";128;0;"Intel";"windows";"2";31004
780;"Dell";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;32;"1TB SSD +  1TB HDD";"Hybrid";1024;1024;"Nvidia";"windows";"4.42";191211
781;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"4.3";125208
782;"Toshiba";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;16;"512GB SSD";"SSD";512;0;"Nvidia";"windows";"1.47";93986
783;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Celeron Quad";1.6;8;"1TB HDD";"HDD";1024;0;"Intel";"N/A";"2.2";17529
784;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;16;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.7";122491
785;"MSI";"Gaming";14.0;1920;1080;0;"Intel";"Core i7";2.8;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"1.6";100752
786;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.2";58022
787;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;4;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";"2.4";53227
788;"Acer";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"4.2";122491
789;"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"2.62";52481
790;"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.24";71342
791;"Vero";"Notebook";14.0;1920;1080;0;"Intel";"Celeron Dual";1.1;4;"32GB Flash Storage";"Flash Storage";32;0;"Intel";"windows";"1.22";10811
792;"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.7;8;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.37";104962
793;"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"AMD";"windows";"2.08";51096
794;"Apple";"Ultrabook";12.0;2304;1440;0;"Intel";"Core M";1.2;8;"512GB Flash Storage";"Flash Storage";512;0;"Intel";"macos";"0.920";62071
795;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.42";124142
796;"Asus";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.1;4;"32GB Flash Storage";"Flash Storage";32;0;"Intel";"windows";"1.63";15931
797;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"128GB SSD";"SSD";128;0;"Intel";"windows";"1.95";43157
798;"Lenovo";"2 in 1 Convertible";13.9;1920;1080;1;"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.38";71875
799;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;8;"256GB SSD";"SSD";256;0;"AMD";"windows";"2";39374
800;"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"3.14";110018
801;"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"2.37";58555
802;"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.29";79867
803;"Dell";"Notebook";15.6;3840;2160;1;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"2.06";93187
804;"Dell";"Netbook";11.6;1366;768;0;"Intel";"Pentium Quad";1.1;4;"128GB SSD";"SSD";128;0;"Intel";"windows";"1.63";39640
805;"HP";"Netbook";12.5;1366;768;0;"Intel";"Core i5";2.6;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.26";74006
806;"Toshiba";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.1";41558
807;"HP";"Notebook";15.6;1366;768;0;"AMD";"A12-Series 9700P";2.5;8;"2TB HDD";"HDD";2048;0;"AMD";"windows";"2.04";33513
808;"Dell";"Gaming";15.6;3840;2160;0;"Intel";"Core i7";2.8;16;"512GB SSD";"SSD";512;0;"Nvidia";"windows";"2.62";89457
809;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";"2.4";32448
810;"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;12;"1TB HDD";"HDD";1024;0;"AMD";"windows";"3.74";93187
811;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"512GB SSD +  1TB HDD";"Hybrid";512;1024;"Nvidia";"windows";"2.9";128671
812;"Samsung";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"0.81";79867
813;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";"1.98";51202
814;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"AMD";"windows";"2.18";42081
815;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.32";99048
816;"Razer";"Ultrabook";12.5;3840;2160;1;"Intel";"Core i7";2.5;16;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.29";95851
817;"HP";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"16GB Flash Storage";"Flash Storage";16;0;"Intel";"other";"1.23";20513
818;"Dell";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"4.36";133467
819;"Dell";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"1.76";40226
820;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.1";26102
821;"Toshiba";"Ultrabook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"128GB SSD";"SSD";128;0;"Intel";"windows";"1.25";58075
822;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.13";133147
823;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"2.4";63883
824;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"256GB Flash Storage";"Flash Storage";256;0;"Intel";"windows";"1.13";99900
825;"Toshiba";"Notebook";14.0;1366;768;0;"Intel";"Pentium Dual";2.1;4;"128GB SSD";"SSD";128;0;"Intel";"windows";"1.75";26587
826;"Asus";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.1";72354
827;"Dell";"Notebook";14.0;1366;768;0;"Intel";"Core i3";2.0;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"1.76";31169
828;"Acer";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"32GB Flash Storage";"Flash Storage";32;0;"Intel";"other";"1.35";18914
829;"Acer";"Notebook";14.0;1920;1080;0;"Intel";"Core i3";2.4;8;"128GB SSD";"SSD";128;0;"Intel";"windows";"1.5";32980
830;"Razer";"Gaming";17.3;3840;2160;1;"Intel";"Core i7";2.9;32;"512GB SSD";"SSD";512;0;"Nvidia";"windows";"3.49";292987
831;"Lenovo";"Ultrabook";14.0;2560;1440;0;"Intel";"Core i7";2.6;16;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.1";111835
832;"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"1TB HDD";"HDD";1024;0;"Nvidia";"linux";"2.1";27652
833;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.7";63190
834;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.6;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.32";87912
835;"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"3.21";147832
836;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"2.9";128884
837;"Toshiba";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.0";35644
838;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Quad";1.6;4;"16GB Flash Storage";"Flash Storage";16;0;"Intel";"other";"1.5";17316
839;"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"128GB HDD";"HDD";128;0;"Intel";"windows";"2.3";31435
840;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"512GB SSD +  1TB HDD";"Hybrid";512;1024;"Nvidia";"windows";"2.73";95851
841;"Dell";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;32;"512GB SSD +  1TB HDD";"Hybrid";512;1024;"Nvidia";"windows";"4.42";163724
842;"HP";"Notebook";17.3;1600;900;0;"Intel";"Core i5";2.5;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";"2.63";48485
843;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"128GB SSD";"SSD";128;0;"Intel";"windows";"2.18";38041
844;"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.5;8;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.54";99634
845;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;4;"256GB SSD";"SSD";256;0;"AMD";"windows";"2.18";39374
846;"HP";"2 in 1 Convertible";11.6;1366;768;1;"Intel";"Celeron Dual";1.1;4;"32GB Flash Storage";"Flash Storage";32;0;"Intel";"other";"1.4";32767
847;"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";2.3;8;"512GB SSD";"SSD";512;0;"Nvidia";"windows";"1.45";54665
848;"HP";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.28";121319
849;"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.5;8;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.54";78215
850;"HP";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"128GB SSD";"SSD";128;0;"Intel";"N/A";"1.86";15931
851;"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.1";101179
852;"Dell";"Notebook";17.3;1920;1080;0;"Intel";"Core i7";2.7;8;"1TB HDD";"HDD";1024;0;"AMD";"linux";"2.83";46087
853;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.8;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"1.96";101392
854;"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"2.3";41931
855;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"128GB SSD";"SSD";128;0;"Intel";"windows";"1.9";50350
856;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.1;4;"1TB HDD";"HDD";1024;0;"Intel";"windows";"2";23923
857;"HP";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.8;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.28";136344
858;"Dell";"Notebook";13.3;1920;1080;1;"Intel";"Core i5";2.3;8;"1TB HDD";"HDD";1024;0;"Intel";"windows";"1.62";34579
859;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"1TB HDD";"HDD";1024;0;"Intel";"N/A";"2.2";24988
860;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"1TB HDD";"HDD";1024;0;"Intel";"windows";"2.3";45323
861;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.6;8;"256GB SSD";"SSD";256;0;"AMD";"windows";"1.84";71875
862;"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;4;"128GB SSD";"SSD";128;0;"Intel";"windows";"1.05";68465
863;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"1TB HDD";"HDD";1024;0;"Nvidia";"N/A";"2.5";54186
864;"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i7";2.5;16;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.29";119347
865;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.07";48485
866;"Toshiba";"Ultrabook";13.3;1366;768;0;"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.2";58342
867;"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.37";103896
868;"Acer";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.56";48059
869;"Dell";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";"2.23";94732
870;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.38";56210
871;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"1TB HDD";"HDD";1024;0;"AMD";"N/A";"2.2";25521
872;"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"2.0";73953
873;"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i3";2.4;4;"180GB SSD";"SSD";180;0;"Intel";"windows";"1.44";39161
874;"Samsung";"Ultrabook";15.0;1920;1080;0;"Intel";"Core i7";2.7;16;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"1.23";98515
875;"Dell";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.8;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.6";90043
876;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.1;4;"1TB HDD";"HDD";1024;0;"Intel";"linux";"2";21258
877;"Xiaomi";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"1.28";49817
878;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.18";48618
879;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"256GB SSD";"SSD";256;0;"Intel";"windows";"2.04";44702
